ticket,open_time,close_time,signal_time,origin_bar,leg,entry_bar,exit_bar,entry_price,exit_price,exit_reason,pl_pct,R,bars_held,row_id,chunk,probability_random_kfold,fold_random_kfold,probability_grouped_kfold,fold_grouped_kfold,probability_walk_forward,fold_walk_forward,probability_purged_walk_forward,fold_purged_walk_forward
5015,2019-12-14 14:45:00,2019-12-14 15:15:00,2019-12-14 14:15:00,42827,2,42829,42831,7085.1,7056.76355556,Stop,-0.399944170787,-0.666573617979,2,5030,2,0.506126222808,4,0.554829152321,4,0.763733935193,1,0.664241854644,1
5016,2019-12-14 15:00:00,2019-12-14 15:15:00,2019-12-14 14:15:00,42827,3,42830,42831,7093.3,7054.65488889,Stop,-0.544811457447,-0.908019095746,1,5031,2,0.295146817604,2,0.595145971001,4,0.497915926055,1,0.468499875947,1
5017,2019-12-14 15:30:00,2019-12-14 15:45:00,2019-12-14 15:30:00,42832,0,42832,42833,7058.6,7022.74155556,Stop,-0.508010716636,-0.846684527726,1,5032,2,0.542956125159,4,0.641714588783,4,0.792109578843,1,0.906392973472,1
5018,2019-12-14 15:45:00,2019-12-14 15:45:00,2019-12-14 15:30:00,42832,1,42833,42833,7032.6,6990.4044,Stop,-0.6,-1,0,5033,2,0.293053674137,2,0.51977649435,4,0.763511667517,1,0.844436138624,1
5019,2019-12-14 16:30:00,2019-12-15 00:00:00,2019-12-14 16:00:00,42834,2,42836,42866,6991,6990.98511111,Stop,-0.000212972234137,-0.000354953723562,30,5038,2,0.415130412768,5,0.275360779361,2,0.706823463324,1,0.474824678483,1
5020,2019-12-14 18:00:00,2019-12-15 00:00:00,2019-12-14 18:00:00,42842,0,42842,42866,7003.5,6991.98155556,Stop,-0.164466972863,-0.274111621438,24,5040,2,0.269545765096,1,0.603855320257,4,0.595395234451,1,0.385543835328,1
5021,2019-12-14 18:15:00,2019-12-15 00:00:00,2019-12-14 18:00:00,42842,1,42843,42866,7009,6992.15888889,Stop,-0.240278372252,-0.400463953753,23,5041,2,0.410303524111,5,0.684041227546,4,0.496004298079,1,0.437656344345,1
5022,2019-12-15 15:30:00,2019-12-16 00:30:00,2019-12-15 15:30:00,42928,0,42928,42964,7056,7017.67066667,Stop,-0.543216175359,-0.905360292265,36,5048,2,0.386067879891,2,0.578728351705,1,0.478267042881,1,0.75908629221,1
5023,2019-12-15 16:00:00,2019-12-16 00:30:00,2019-12-15 15:30:00,42928,2,42930,42964,7055.4,7017.278,Stop,-0.540323723673,-0.900539539454,34,5050,2,0.277620129126,4,0.517910580713,1,0.586508804297,1,0.637456832545,1
5024,2019-12-16 12:00:00,2019-12-16 15:15:00,2019-12-16 12:00:00,43010,0,43010,43023,7022.6,7033.43155556,Stop,0.1542385378,0.257064229667,13,5052,2,0.759798573842,4,0.824146157871,4,0.420018614292,1,0.394378131459,1
5025,2019-12-16 12:15:00,2019-12-16 15:15:00,2019-12-16 12:00:00,43010,1,43011,43023,7023.5,7033.50755556,Stop,0.142486731054,0.237477885089,12,5053,2,0.757405411058,1,0.827786403225,4,0.5918166806,1,0.507286734365,1
5026,2019-12-16 12:30:00,2019-12-16 15:15:00,2019-12-16 12:00:00,43010,2,43012,43023,7018.6,7033.28377778,Stop,0.209212346875,0.348687244792,11,5054,2,0.670133297789,4,0.818610583353,4,0.504609061749,1,0.469604087563,1
5027,2019-12-16 12:45:00,2019-12-16 15:15:00,2019-12-16 12:00:00,43010,3,43013,43023,7024.5,7033.84955556,Stop,0.133099232053,0.221832053421,10,5055,2,0.862422891323,3,0.841899787139,4,0.678465347831,1,0.640771023227,1
5028,2019-12-16 15:45:00,2019-12-16 18:15:00,2019-12-16 15:30:00,43024,1,43025,43035,7028.6,6995.376,Stop,-0.472697265458,-0.787828775764,10,5057,2,0.600133552859,3,0.711997451146,4,0.395675464459,1,0.482323852665,1
5029,2019-12-16 16:00:00,2019-12-16 18:15:00,2019-12-16 15:30:00,43024,2,43026,43035,7022.1,6995.20711111,Stop,-0.382975020135,-0.638291700225,9,5058,2,0.422680394383,4,0.688276725988,4,0.358103718249,1,0.344097273763,1
5030,2019-12-16 16:15:00,2019-12-16 18:15:00,2019-12-16 15:30:00,43024,3,43027,43035,7028.3,6995.55755556,Stop,-0.465865777563,-0.776442962605,8,5059,2,0.557912875622,4,0.694234107357,4,0.43081071872,1,0.568329911501,1
5031,2019-12-18 15:45:00,2019-12-18 16:15:00,2019-12-18 15:45:00,43217,0,43217,43219,6764.9,6736.46466667,Stop,-0.420336343972,-0.700560573286,2,5060,2,0.408403041196,3,0.437986888633,2,0.537087391066,1,0.462838793715,1
5032,2019-12-18 16:00:00,2019-12-18 16:00:00,2019-12-18 15:45:00,43217,1,43218,43218,6770.2,6729.5788,Stop,-0.6,-1,0,5061,2,0.635031649144,1,0.392171700329,2,0.318661820942,1,0.425328895771,1
5033,2019-12-18 16:15:00,2019-12-18 23:00:00,2019-12-18 15:45:00,43217,2,43219,43246,6756.6,7257.91533333,Stop,7.41963906896,12.3660651149,27,5062,2,0.550673544049,4,0.372023575155,2,0.369707424953,1,0.35742532186,1
5034,2019-12-18 16:30:00,2019-12-18 23:00:00,2019-12-18 15:45:00,43217,3,43220,43246,6758.5,7257.472,Stop,7.38288081675,12.3048013612,26,5063,2,0.578806581935,1,0.503393459265,2,0.338632471643,1,0.485583056671,1
5035,2019-12-20 21:15:00,2019-12-20 21:15:00,2019-12-20 21:15:00,43335,0,43335,43335,7150.8,7135.3,Friday,-0.216758964032,-0.361264940053,0,5088,2,0.0952785012123,5,0.125863209954,2,0.386700499285,1,0.589677433559,1
5036,2019-12-20 21:30:00,2019-12-20 21:30:00,2019-12-20 21:30:00,43336,0,43336,43336,7135.3,7142.4,Friday,0.0995052765826,0.165842127638,0,5089,2,0.139904430676,5,0.217291486117,2,0.626211596019,1,0.537091847941,1
5037,2019-12-20 21:30:00,2019-12-20 21:30:00,2019-12-20 21:15:00,43335,1,43336,43336,7135.3,7142.4,Friday,0.0995052765826,0.165842127638,0,5090,2,0.117369977055,4,0.217291486117,2,0.626211596019,1,0.537091847941,1
5038,2019-12-20 21:45:00,2019-12-20 21:45:00,2019-12-20 21:30:00,43336,1,43337,43337,7142.4,7140,Friday,-0.0336021505376,-0.0560035842294,0,5091,2,0.128961272373,3,0.282660304887,2,0.312553892815,1,0.644278498684,1
5039,2019-12-20 21:45:00,2019-12-20 21:45:00,2019-12-20 21:15:00,43335,2,43337,43337,7142.4,7140,Friday,-0.0336021505376,-0.0560035842294,0,5092,2,0.128736454981,4,0.282660304887,2,0.312553892815,1,0.644278498684,1
5040,2019-12-21 04:00:00,2019-12-21 09:30:00,2019-12-21 04:00:00,43338,0,43338,43360,7110.6,7067.9364,Stop,-0.6,-1,22,5093,2,0.134983323913,1,0.362306320853,2,0.417078226275,1,0.371598022295,1
5041,2019-12-21 04:00:00,2019-12-21 09:30:00,2019-12-20 21:30:00,43336,2,43338,43360,7110.6,7067.9364,Stop,-0.6,-1,22,5094,2,0.134983323913,1,0.362306320853,2,0.417078226275,1,0.371598022295,1
5042,2019-12-21 04:00:00,2019-12-21 09:30:00,2019-12-20 21:15:00,43335,3,43338,43360,7110.6,7067.9364,Stop,-0.6,-1,22,5095,2,0.185822354805,3,0.362306320853,2,0.417078226275,1,0.371598022295,1
5043,2019-12-21 09:45:00,2019-12-22 16:15:00,2019-12-21 09:45:00,43361,0,43361,43483,7064.4,7149.79488889,Stop,1.20880596921,2.01467661535,122,5100,2,0.733786348133,5,0.618147425192,2,0.587241801491,1,0.910386671126,1
5044,2019-12-21 10:00:00,2019-12-22 16:15:00,2019-12-21 09:45:00,43361,1,43362,43483,7063.3,7150.20866667,Stop,1.23042581607,2.05070969345,121,5101,2,0.10179273681,2,0.453486919167,2,0.323845534142,1,0.727285648995,1
5045,2019-12-21 10:15:00,2019-12-22 16:15:00,2019-12-21 09:45:00,43361,2,43363,43483,7071.7,7150.20444444,Stop,1.11012125012,1.85020208353,120,5102,2,0.206085859316,3,0.521562968344,2,0.293707049424,1,0.70617409858,1
5046,2019-12-21 10:30:00,2019-12-22 16:15:00,2019-12-21 09:45:00,43361,3,43364,43483,7070.7,7150.87155556,Stop,1.133855991,1.889759985,119,5103,2,0.657829620842,5,0.467643465296,2,0.40692711824,1,0.761715221552,1
5047,2019-12-22 16:45:00,2019-12-22 17:45:00,2019-12-22 16:45:00,43485,0,43485,43489,7167.5,7249.574,Stop,1.14508545518,1.90847575863,4,5104,2,0.762143499444,2,0.845236589916,2,0.630911216184,1,0.697653526152,1
5048,2019-12-22 17:00:00,2019-12-22 17:45:00,2019-12-22 16:45:00,43485,1,43486,43489,7168.6,7249.194,Stop,1.124264152,1.87377358666,3,5105,2,0.788188529973,1,0.747639909462,2,0.428580049999,1,0.718381670544,1
5049,2019-12-22 17:15:00,2019-12-22 17:45:00,2019-12-22 16:45:00,43485,2,43487,43489,7165.5,7248.75066667,Stop,1.16182634382,1.93637723971,2,5106,2,0.79657272865,5,0.830025090171,2,0.583560669202,1,0.749859079822,1
5050,2019-12-22 17:30:00,2019-12-22 18:00:00,2019-12-22 16:45:00,43485,3,43488,43490,7207.9,7275.906,Stop,0.943492556778,1.57248759463,2,5107,2,0.888227688304,1,0.763093863891,2,0.429603877288,1,0.529702040347,1
5051,2019-12-22 18:00:00,2019-12-22 19:15:00,2019-12-22 18:00:00,43490,0,43490,43495,7257,7353.12444444,Stop,1.32457550564,2.20762584274,5,5108,2,0.885005298317,1,0.858701270942,1,0.316717964365,1,0.713524962012,1
5052,2019-12-22 18:15:00,2019-12-22 19:15:00,2019-12-22 18:00:00,43490,1,43491,43495,7276.7,7352.27155556,Stop,1.03854158555,1.73090264258,4,5109,2,0.867730963157,4,0.851493847532,1,0.539999104313,1,0.695188947753,1
5053,2019-12-22 18:30:00,2019-12-22 19:15:00,2019-12-22 18:00:00,43490,2,43492,43495,7269.4,7351.51577778,Stop,1.12960874044,1.88268123407,3,5110,2,0.857901749202,1,0.830594643688,1,0.415724193673,1,0.633864086694,1
5054,2019-12-22 18:45:00,2019-12-22 19:15:00,2019-12-22 18:00:00,43490,3,43493,43495,7288.7,7350.68822222,Stop,0.850470210356,1.41745035059,2,5111,2,0.735914237104,2,0.566692345161,1,0.631448309698,1,0.810138252661,1
5055,2019-12-22 19:30:00,2019-12-22 19:30:00,2019-12-22 19:30:00,43496,0,43496,43496,7362.1,7317.9274,Stop,-0.6,-1,0,5112,2,0.78454500569,3,0.841848712437,4,0.597242511947,1,0.464482404348,1
5056,2019-12-22 19:45:00,2019-12-22 20:30:00,2019-12-22 19:45:00,43497,0,43497,43500,7324.9,7345.81044444,Stop,0.285470715565,0.475784525942,3,5113,2,0.855787610089,5,0.88620295623,2,0.508472044528,1,0.659574494975,1
5057,2019-12-22 19:45:00,2019-12-22 20:30:00,2019-12-22 19:30:00,43496,1,43497,43500,7324.9,7345.81044444,Stop,0.285470715565,0.475784525942,3,5114,2,0.816352037256,2,0.899030026358,4,0.508472044528,1,0.659574494975,1
5058,2019-12-22 20:00:00,2019-12-22 20:30:00,2019-12-22 19:45:00,43497,1,43498,43500,7350.7,7344.40022222,Stop,-0.0857031000827,-0.142838500138,2,5115,2,0.790274254433,4,0.853480619971,2,0.472347875425,1,0.403363652684,1
5059,2019-12-22 20:00:00,2019-12-22 20:30:00,2019-12-22 19:30:00,43496,2,43498,43500,7350.7,7344.40022222,Stop,-0.0857031000827,-0.142838500138,2,5116,2,0.806189636056,2,0.896817039502,4,0.472347875425,1,0.403363652684,1
5060,2019-12-22 20:30:00,2019-12-22 22:30:00,2019-12-22 19:45:00,43497,3,43500,43508,7368.9,7324.6866,Stop,-0.6,-1,8,5119,2,0.798435863468,4,0.713760658843,2,0.326748582592,1,0.395421856921,1
5061,2019-12-24 00:30:00,2019-12-24 07:45:00,2019-12-24 00:15:00,43515,1,43516,43545,7238.5,7195.52222222,Stop,-0.59373872733,-0.98956454555,29,5125,2,0.0779741575681,2,0.0905787234209,1,0.191005481456,1,0.414536341393,1
5062,2019-12-24 01:00:00,2019-12-24 07:45:00,2019-12-24 00:15:00,43515,3,43518,43545,7245.7,7202.2258,Stop,-0.6,-1,27,5127,2,0.119258632939,2,0.105114082417,1,0.40534711748,1,0.342795321129,1
5063,2019-12-24 09:15:00,2019-12-24 15:00:00,2019-12-24 09:15:00,43551,0,43551,43574,7289,7270.11177778,Stop,-0.25913324492,-0.431888741533,23,5128,2,0.506414687151,4,0.693735905339,1,0.735866672345,1,0.65329117953,1
5064,2019-12-24 09:30:00,2019-12-24 15:00:00,2019-12-24 09:15:00,43551,1,43552,43574,7293.5,7269.67266667,Stop,-0.32669271726,-0.544487862099,22,5129,2,0.570592947762,1,0.704299075344,1,0.78640911426,1,0.617223849668,1
5065,2019-12-24 09:45:00,2019-12-24 15:00:00,2019-12-24 09:15:00,43551,2,43553,43574,7282.9,7268.98444444,Stop,-0.19107162745,-0.318452712417,21,5130,2,0.510958650999,5,0.632915528005,1,0.59375319509,1,0.526871213409,1
5066,2019-12-24 10:00:00,2019-12-24 15:00:00,2019-12-24 09:15:00,43551,3,43554,43574,7305.6,7267.67555556,Stop,-0.51911471261,-0.865191187684,20,5131,2,0.610299184617,2,0.563163250693,1,0.731016608448,1,0.466104275798,1
5067,2020-01-03 05:00:00,2020-01-03 10:30:00,2020-01-03 05:00:00,43811,0,43811,43833,7138.6,7221.48577778,Stop,1.16109290026,1.93515483376,22,5140,2,0.737733670374,2,0.506392611475,2,0.244986206937,1,0.356250858598,1
5068,2020-01-03 05:15:00,2020-01-03 14:00:00,2020-01-03 05:00:00,43811,1,43812,43847,7102.1,7223.20777778,Stop,1.70523898252,2.84206497087,35,5141,2,0.645691833447,3,0.579673579906,2,0.341807520153,1,0.450656668202,1
5069,2020-01-03 05:45:00,2020-01-03 14:00:00,2020-01-03 05:00:00,43811,3,43814,43847,7114.5,7222.85733333,Stop,1.52304917188,2.53841528647,33,5143,2,0.593758018687,3,0.541623141265,2,0.645594407751,1,0.75719727258,1
5070,2020-01-03 10:45:00,2020-01-03 14:00:00,2020-01-03 10:45:00,43834,0,43834,43847,7232.9,7206.55533333,Stop,-0.364233802025,-0.607056336708,13,5144,2,0.621952987815,5,0.548175573718,4,0.592321957247,1,0.462526567604,1
5071,2020-01-03 11:00:00,2020-01-03 14:00:00,2020-01-03 10:45:00,43834,1,43835,43847,7244.2,7206.47933333,Stop,-0.520701618766,-0.867836031277,12,5145,2,0.571143187169,5,0.502018097869,4,0.439465769261,1,0.45815966367,1
5072,2020-01-03 11:15:00,2020-01-03 14:00:00,2020-01-03 10:45:00,43834,2,43836,43847,7269.4,7225.7836,Stop,-0.6,-1,11,5146,2,0.385835995235,5,0.433141014807,4,0.32924278359,1,0.372906435966,1
5073,2020-01-03 11:30:00,2020-01-03 14:00:00,2020-01-03 10:45:00,43834,3,43837,43847,7259.8,7216.2412,Stop,-0.6,-1,10,5147,2,0.465127177935,2,0.427763393678,4,0.281137139563,1,0.374269448276,1
5074,2020-01-03 14:15:00,2020-01-03 19:00:00,2020-01-03 14:15:00,43848,0,43848,43867,7208.2,7232.87933333,Stop,0.34237858735,0.570630978916,19,5148,2,0.604006106224,2,0.566544717191,3,0.249473122776,1,0.602912463733,1
5075,2020-01-03 14:30:00,2020-01-03 19:00:00,2020-01-03 14:15:00,43848,1,43849,43867,7196.1,7231.45222222,Stop,0.491269190565,0.818781984274,18,5149,2,0.574105235217,3,0.67873133805,3,0.527511264042,1,0.631598182316,1
5076,2020-01-03 14:45:00,2020-01-03 19:00:00,2020-01-03 14:15:00,43848,2,43850,43867,7208.5,7232.018,Stop,0.326253728237,0.543756213729,17,5150,2,0.520295589175,3,0.515419042052,3,0.513215457677,1,0.636837451963,1
5077,2020-01-03 15:00:00,2020-01-03 19:00:00,2020-01-03 14:15:00,43848,3,43851,43867,7190.7,7231.54933333,Stop,0.568085629123,0.946809381871,16,5151,2,0.536705832797,4,0.626942820892,3,0.358971385402,1,0.498820714181,1
5078,2020-01-03 19:15:00,2020-01-03 20:45:00,2020-01-03 19:15:00,43868,0,43868,43874,7246.2,7253.4,Friday,0.0993624244432,0.165604040739,6,5152,2,0.555617846951,2,0.372549674347,2,0.546000209589,1,0.676284468563,1
5079,2020-01-03 19:30:00,2020-01-03 20:45:00,2020-01-03 19:15:00,43868,1,43869,43874,7267.8,7253.4,Friday,-0.198134235945,-0.330223726575,5,5153,2,0.44142694596,1,0.453237944633,2,0.52411192579,1,0.579653880554,1
5080,2020-01-03 19:45:00,2020-01-03 20:45:00,2020-01-03 19:15:00,43868,2,43870,43874,7273.4,7253.4,Friday,-0.274974564853,-0.458290941421,4,5154,2,0.629763535367,2,0.546809336653,2,0.406952555231,1,0.551482595189,1
5081,2020-01-03 21:00:00,2020-01-03 21:00:00,2020-01-03 21:00:00,43875,0,43875,43875,7253.4,7263,Friday,0.132351724708,0.220586207847,0,5156,2,0.428859524794,5,0.408263821375,5,0.525350137751,1,0.606980674089,1
5082,2020-01-03 21:15:00,2020-01-03 21:15:00,2020-01-03 21:15:00,43876,0,43876,43876,7263.3,7263,Friday,-0.00413035397134,-0.00688392328557,0,5157,2,0.287400724372,1,0.446670914392,1,0.367932043117,1,0.498555776441,1
5083,2020-01-03 21:15:00,2020-01-03 21:15:00,2020-01-03 21:00:00,43875,1,43876,43876,7263.3,7263,Friday,-0.00413035397134,-0.00688392328557,0,5158,2,0.360969701585,2,0.285345863939,5,0.367932043117,1,0.498555776441,1
5084,2020-01-03 21:30:00,2020-01-03 21:30:00,2020-01-03 21:15:00,43876,1,43877,43877,7263,7249.3,Friday,-0.188627288999,-0.314378814998,0,5159,2,0.250550373449,4,0.349151302931,1,0.233009987978,1,0.37233268587,1
5085,2020-01-03 21:30:00,2020-01-03 21:30:00,2020-01-03 21:00:00,43875,2,43877,43877,7263,7249.3,Friday,-0.188627288999,-0.314378814998,0,5160,2,0.166991234774,3,0.25098460544,5,0.233009987978,1,0.37233268587,1
5086,2020-01-03 21:45:00,2020-01-03 21:45:00,2020-01-03 21:15:00,43876,2,43878,43878,7249.2,7205.7048,Stop,-0.6,-1,0,5161,2,0.220415265948,2,0.298637340599,1,0.667371400673,1,0.629356448705,1
5087,2020-01-03 21:45:00,2020-01-03 21:45:00,2020-01-03 21:00:00,43875,3,43878,43878,7249.2,7205.7048,Stop,-0.6,-1,0,5162,2,0.181687680765,5,0.233510064553,5,0.667371400673,1,0.629356448705,1
5088,2020-01-04 19:00:00,2020-01-06 05:30:00,2020-01-04 19:00:00,43939,0,43939,43981,7233.8,7444.61577778,Stop,2.91431581987,4.85719303312,42,5168,2,0.687937565259,2,0.642492049312,3,0.504139444136,1,0.571783942356,1
5089,2020-01-04 19:15:00,2020-01-06 05:30:00,2020-01-04 19:00:00,43939,1,43940,43981,7224.2,7445.00422222,Stop,3.05645223308,5.09408705513,41,5169,2,0.641134036701,1,0.420011885197,3,0.392675831795,1,0.355642540744,1
5090,2020-01-04 19:30:00,2020-01-06 05:30:00,2020-01-04 19:00:00,43939,2,43941,43981,7250.8,7444.34555556,Stop,2.66929932636,4.4488322106,40,5170,2,0.636578148742,5,0.645398643463,3,0.535115220107,1,0.748660615567,1
5091,2020-01-04 19:45:00,2020-01-06 05:30:00,2020-01-04 19:00:00,43939,3,43942,43981,7270.1,7443.45888889,Stop,2.38454613952,3.97424356586,39,5171,2,0.596731405707,5,0.658842014794,3,0.512318875785,1,0.477560033567,1
5092,2020-01-06 05:45:00,2020-01-06 13:45:00,2020-01-06 05:45:00,43982,0,43982,44014,7445.5,7445.49155556,Stop,-0.000113416754333,-0.000189027923888,32,5172,2,0.620662589181,2,0.662563531561,2,0.408507155933,1,0.515363956158,1
5093,2020-01-06 06:00:00,2020-01-06 13:45:00,2020-01-06 05:45:00,43982,1,43983,44014,7467.3,7445.83355556,Stop,-0.28747263997,-0.479121066616,31,5173,2,0.736012325762,2,0.73929480991,2,0.643774532041,1,0.708969120557,1
5094,2020-01-06 06:15:00,2020-01-06 13:45:00,2020-01-06 05:45:00,43982,2,43984,44014,7466.5,7446.08688889,Stop,-0.273395983541,-0.455659972569,30,5174,2,0.735503688635,1,0.637981611081,2,0.439700931979,1,0.494238391474,1
5095,2020-01-06 06:30:00,2020-01-06 13:45:00,2020-01-06 05:45:00,43982,3,43985,44014,7450.9,7445.93911111,Stop,-0.0665810692519,-0.110968448753,29,5175,2,0.899687496281,4,0.814105488881,2,0.534211732867,1,0.637608389327,1
5096,2020-01-06 14:00:00,2020-01-07 00:45:00,2020-01-06 14:00:00,44015,0,44015,44058,7467,7863.66488889,Stop,5.31223903695,8.85373172825,43,5176,2,0.78276004089,4,0.677851159385,2,0.608831647652,1,0.56048154928,1
5097,2020-01-06 14:15:00,2020-01-07 00:45:00,2020-01-06 14:00:00,44015,1,44016,44058,7476.4,7862.64311111,Stop,5.16616434529,8.61027390881,42,5177,2,0.562815313207,5,0.578790078958,2,0.599182043642,1,0.367482004017,1
5098,2020-01-06 14:30:00,2020-01-07 00:45:00,2020-01-06 14:00:00,44015,2,44017,44058,7477.8,7862.42355556,Stop,5.14353894936,8.57256491561,41,5178,2,0.757736319539,3,0.603785055376,2,0.74008179992,1,0.674224222878,1
5099,2020-01-06 14:45:00,2020-01-07 00:45:00,2020-01-06 14:00:00,44015,3,44018,44058,7488.8,7861.94644444,Stop,4.98272679794,8.30454466324,40,5179,2,0.692181701739,1,0.607048893296,2,0.751628361741,1,0.700695289367,1
5100,2020-01-07 01:00:00,2020-01-07 04:45:00,2020-01-07 01:00:00,44059,0,44059,44074,7833.5,7790.03088889,Stop,-0.554913016035,-0.924855026725,15,5180,2,0.60596613463,3,0.646426362812,2,0.324182652972,1,0.470758498318,1
5101,2020-01-07 01:15:00,2020-01-07 04:15:00,2020-01-07 01:00:00,44059,1,44060,44072,7857.2,7810.0568,Stop,-0.6,-1,12,5181,2,0.216301296445,5,0.567991101915,2,0.373274241075,1,0.492685419498,1
5102,2020-01-07 01:30:00,2020-01-07 04:45:00,2020-01-07 01:00:00,44059,2,44061,44074,7849.8,7802.7012,Stop,-0.6,-1,13,5182,2,0.297601732499,4,0.628992927408,2,0.359230098633,1,0.458199436505,1
5103,2020-01-07 05:00:00,2020-01-07 12:15:00,2020-01-07 05:00:00,44075,0,44075,44104,7788.7,7806.852,Stop,0.23305558052,0.388425967534,29,5184,2,0.662063814628,2,0.693262175244,3,0.861730224202,1,0.741957546532,1
5104,2020-01-07 05:15:00,2020-01-07 12:15:00,2020-01-07 05:00:00,44075,1,44076,44104,7799.6,7806.52266667,Stop,0.0887566883772,0.147927813962,28,5185,2,0.39743507057,4,0.48621623847,3,0.496738900525,1,0.495973636366,1
5105,2020-01-07 05:30:00,2020-01-07 12:15:00,2020-01-07 05:00:00,44075,2,44077,44104,7818.8,7805.76688889,Stop,-0.166689403887,-0.277815673145,27,5186,2,0.618258282928,2,0.420005703216,3,0.891085884806,1,0.732240273627,1
5106,2020-01-07 05:45:00,2020-01-07 12:15:00,2020-01-07 05:00:00,44075,3,44078,44104,7809.4,7805.53044444,Stop,-0.0495499725402,-0.082583287567,26,5187,2,0.499972531832,1,0.601985110902,3,0.878492792713,1,0.780854337102,1
5107,2020-01-07 12:30:00,2020-01-07 15:30:00,2020-01-07 12:30:00,44105,0,44105,44117,7807.6,7760.7544,Stop,-0.6,-1,12,5188,2,0.743819194053,2,0.807203320927,5,0.918174384459,1,0.833779554512,1
5108,2020-01-07 12:45:00,2020-01-07 13:00:00,2020-01-07 12:30:00,44105,1,44106,44107,7818.9,7771.9866,Stop,-0.6,-1,1,5189,2,0.677334457396,3,0.725667057107,5,0.874639492324,1,0.817489527187,1
5109,2020-01-07 13:00:00,2020-01-07 13:30:00,2020-01-07 12:30:00,44105,2,44107,44109,7812.6,7765.7244,Stop,-0.6,-1,2,5190,2,0.618447042103,2,0.725580317316,5,0.939575040541,1,0.897552233701,1
5110,2020-01-07 13:15:00,2020-01-07 15:30:00,2020-01-07 12:30:00,44105,3,44108,44117,7780.8,7734.1152,Stop,-0.6,-1,9,5191,2,0.405172350151,4,0.482626418925,5,0.846035037033,1,0.769960421453,1
